MQ135_NH3_ppm,Hazard_Alert
23.677820205688477,0
23.613672256469727,0
23.085052490234375,0
22.67943572998047,0
24.497455596923828,0
23.48870086669922,0
24.919357299804688,0
23.09810447692871,0
22.897235870361328,0
22.352304458618164,0
22.434833526611328,0
24.989999771118164,0
22.836509704589844,0
23.70652198791504,0
22.015058517456055,0
20.785795211791992,0
22.208927154541016,0
20.418210983276367,0
24.074363708496094,0
21.462974548339844,0
23.62272071838379,0
24.069669723510742,0
24.745346069335938,0
24.989999771118164,0
23.8533878326416,0
23.66731834411621,0
22.322710037231445,0
19.629436492919922,0
23.53730583190918,0
22.406394958496094,0
23.608993530273438,0
23.100278854370117,0
24.439971923828125,0
21.06619644165039,0
22.91458511352539,0
23.924043655395508,0
23.956066131591797,0
23.155176162719727,0
22.967130661010742,0
21.582101821899414,0
21.30864715576172,0
23.249160766601562,0
22.728469848632812,0
23.926366806030273,0
22.808143615722656,0
24.178974151611328,0
23.62540626525879,0
23.401992797851562,0
24.042142868041992,0
23.576608657836914,0
21.403759002685547,0
24.22429847717285,0
20.518775939941406,0
24.273523330688477,0
22.306303024291992,0
24.754911422729492,0
23.531198501586914,0
20.08260726928711,0
18.761676788330078,0
23.75522232055664,0
22.658977508544922,0
24.95581817626953,0
23.216772079467773,0
24.989999771118164,0
20.90497398376465,0
24.653179168701172,0
22.385631561279297,0
20.834835052490234,0
22.30088233947754,0
20.9854736328125,0
22.660478591918945,0
23.411069869995117,0
21.27121925354004,0
23.561155319213867,0
24.666032791137695,0
23.61309242248535,0
24.1145076751709,0
24.989999771118164,0
23.854293823242188,0
21.68425178527832,0
24.64281463623047,0
22.830726623535156,0
24.706493377685547,0
22.613391876220703,0
21.753429412841797,0
23.19407081604004,0
21.72458839416504,0
23.20890998840332,0
20.119749069213867,0
20.84339141845703,0
23.789264678955078,0
23.072139739990234,0
23.347976684570312,0
22.5417423248291,0
22.148208618164062,0
19.377763748168945,0
23.110734939575195,0
24.50267219543457,0
20.841140747070312,0
21.82292366027832,0
23.30816078186035,0
24.989999771118164,0
24.580541610717773,0
22.138242721557617,0
24.989999771118164,0
23.390979766845703,0
23.287080764770508,0
23.470287322998047,0
23.021406173706055,0
22.18419075012207,0
24.100427627563477,0
24.386043548583984,0
23.899587631225586,0
22.970853805541992,0
22.229108810424805,0
21.53899383544922,0
21.57118797302246,0
21.447010040283203,0
24.143451690673828,0
22.08041000366211,0
23.281911849975586,0
22.922685623168945,0
24.43975830078125,0
23.043968200683594,0
21.027559280395508,0
19.912992477416992,0
23.05019187927246,0
21.299678802490234,0
23.325151443481445,0
24.824302673339844,0
21.123382568359375,0
23.128629684448242,0
23.01309585571289,0
23.222414016723633,0
22.408611297607422,0
23.98322296142578,0
21.380475997924805,0
22.90411376953125,0
24.989999771118164,0
24.028759002685547,0
24.857398986816406,0
21.454988479614258,0
24.00518035888672,0
22.103336334228516,0
22.529117584228516,0
18.894241333007812,0
23.38846778869629,0
21.484737396240234,0
22.797569274902344,0
21.826847076416016,0
21.674711227416992,0
21.734451293945312,0
20.500343322753906,0
23.010982513427734,0
21.728721618652344,0
22.06946563720703,0
24.544475555419922,0
21.276378631591797,0
22.689453125,0
23.728235244750977,0
21.960189819335938,0
24.61924171447754,0
22.80714225769043,0
19.785175323486328,0
21.680355072021484,0
25.400943756103516,0
23.50544548034668,0
24.644990921020508,0
24.989999771118164,0
23.016216278076172,0
21.712099075317383,0
23.53017807006836,0
22.040164947509766,0
21.315338134765625,0
22.88733673095703,0
24.37314796447754,0
24.57942771911621,0
21.565580368041992,0
24.510042190551758,0
22.769290924072266,0
20.62308120727539,0
21.811416625976562,0
19.032657623291016,0
23.916976928710938,0
22.243589401245117,0
24.35013771057129,0
24.049501419067383,0
24.989999771118164,0
24.35367774963379,0
21.65870475769043,0
23.003679275512695,0
21.988317489624023,0
23.196910858154297,0
21.09363555908203,0
22.459457397460938,0
24.540658950805664,0
20.32686424255371,0
22.49359893798828,0
20.0719051361084,0
22.77182388305664,0
21.841838836669922,0
19.712671279907227,0
21.521007537841797,0
22.88273811340332,0
23.37546730041504,0
23.939279556274414,0
24.08306884765625,0
22.952404022216797,0
20.76415252685547,0
24.092819213867188,0
21.830942153930664,0
23.242366790771484,0
24.32379913330078,0
24.830352783203125,0
20.48582649230957,0
21.18805503845215,0
24.8846435546875,0
24.418066024780273,0
23.98761558532715,0
20.51959228515625,0
24.989999771118164,0
22.48765754699707,0
22.916664123535156,0
24.9222354888916,0
24.80559730529785,0
21.253711700439453,0
22.361738204956055,0
23.737564086914062,0
20.847110748291016,0
21.23678970336914,0
23.384300231933594,0
20.594228744506836,0
20.80405616760254,0
23.072887420654297,0
22.18459701538086,0
21.70148277282715,0
24.989999771118164,0
22.60711669921875,0
23.34256935119629,0
24.16299819946289,0
22.93852424621582,0
22.2972354888916,0
21.17658042907715,0
22.029743194580078,0
23.70128631591797,0
24.989999771118164,0
21.79155921936035,0
21.078041076660156,0
23.81896209716797,0
20.95013427734375,0
21.955259323120117,0
24.264097213745117,0
23.9101505279541,0
23.354938507080078,0
24.60446548461914,0
23.325149536132812,0
23.869794845581055,0
24.345352172851562,0
20.940692901611328,0
22.097509384155273,0
23.24730110168457,0
20.3775691986084,0
24.425519943237305,0
22.218345642089844,0
23.318588256835938,0
24.245811462402344,0
21.622478485107422,0
23.359926223754883,0
23.369016647338867,0
22.878469467163086,0
23.03993797302246,0
23.20464515686035,0
21.185317993164062,0
20.911392211914062,0
24.449871063232422,0
21.513017654418945,0
23.67527961730957,0
23.703872680664062,0
23.371397018432617,0
23.625703811645508,0
23.946231842041016,0
22.93495750427246,0
20.045185089111328,0
21.67750358581543,0
23.6859073638916,0
22.99657440185547,0
24.641788482666016,0
22.43785858154297,0
23.35063362121582,0
24.02577018737793,0
23.52678680419922,0
22.13886260986328,0
23.80840492248535,0
21.275800704956055,0
24.2000675201416,0
24.28400421142578,0
23.844532012939453,0
24.002038955688477,0
20.268394470214844,0
19.47090721130371,0
22.618375778198242,0
22.413610458374023,0
20.41806411743164,0
24.486528396606445,0
21.570323944091797,0
22.7982120513916,0
23.483219146728516,0
22.776466369628906,0
23.526819229125977,0
22.735942840576172,0
24.300058364868164,0
22.75670051574707,0
23.169998168945312,0
20.035486221313477,0
24.989999771118164,0
22.114845275878906,0
23.469303131103516,0
24.989999771118164,0
22.707809448242188,0
23.43633270263672,0
22.46683692932129,0
23.45644187927246,0
23.67723846435547,0
19.982545852661133,0
24.406457901000977,0
23.208372116088867,0
24.165008544921875,0
22.168840408325195,0
21.934595108032227,0
24.271343231201172,0
22.62298011779785,0
22.15968132019043,0
24.886428833007812,0
21.2984619140625,0
24.416725158691406,0
22.59545135498047,0
23.459739685058594,0
20.523107528686523,0
20.37930679321289,0
23.253267288208008,0
23.462032318115234,0
24.75425910949707,0
21.49429702758789,0
24.333576202392578,0
20.307476043701172,0
24.14575958251953,0
23.240198135375977,0
22.518890380859375,0
24.156248092651367,0
22.710145950317383,0
23.51393699645996,0
23.834123611450195,0
21.60261344909668,0
24.989999771118164,0
20.190732955932617,0
23.03081512451172,0
22.455373764038086,0
22.121734619140625,0
23.461400985717773,0
18.402423858642578,0
22.789060592651367,0
21.277015686035156,0
20.39866828918457,0
23.45029067993164,0
23.965072631835938,0
22.50021743774414,0
23.390533447265625,0
21.546689987182617,0
21.870853424072266,0
22.233924865722656,0
24.327905654907227,0
23.22616958618164,0
23.842144012451172,0
24.485109329223633,0
23.635093688964844,0
24.989999771118164,0
23.996286392211914,0
24.097379684448242,0
23.30843162536621,0
21.316974639892578,0
21.38317108154297,0
24.989999771118164,0
24.385454177856445,0
23.18870735168457,0
24.63485336303711,0
23.287654876708984,0
23.465970993041992,0
23.079193115234375,0
22.111278533935547,0
23.535526275634766,0
21.82594871520996,0
22.522069931030273,0
24.968637466430664,0
24.62167739868164,0
22.607526779174805,0
21.702442169189453,0
22.56221580505371,0
22.524377822875977,0
20.924392700195312,0
22.4925479888916,0
23.403675079345703,0
24.471233367919922,0
24.916635513305664,0
22.64618492126465,0
20.929553985595703,0
22.844133377075195,0
22.81132698059082,0
23.918739318847656,0
21.799795150756836,0
21.76691436767578,0
22.90009880065918,0
22.522932052612305,0
23.985685348510742,0
22.03219223022461,0
24.124814987182617,0
22.079294204711914,0
22.25058937072754,0
20.058927536010742,0
22.724037170410156,0
22.9438533782959,0
20.67784881591797,0
21.846860885620117,0
20.674739837646484,0
20.802839279174805,0
22.2520694732666,0
24.583454132080078,0
24.731151580810547,0
23.389814376831055,0
22.264158248901367,0
23.705604553222656,0
24.076814651489258,0
22.159008026123047,0
23.934011459350586,0
24.05978775024414,0
23.222013473510742,0
22.250614166259766,0
24.81841468811035,0
22.330150604248047,0
21.468881607055664,0
24.989999771118164,0
23.249841690063477,0
23.68483543395996,0
23.016220092773438,0
21.31524085998535,0
23.09933853149414,0
22.586681365966797,0
23.282487869262695,0
21.578516006469727,0
23.426349639892578,0
23.17897605895996,0
20.749378204345703,0
24.51512336730957,0
20.963191986083984,0
23.57765007019043,0
23.186885833740234,0
22.369741439819336,0
19.423219680786133,0
22.03609275817871,0
23.23923683166504,0
24.699779510498047,0
21.593599319458008,0
22.577938079833984,0
23.230154037475586,0
22.331893920898438,0
23.60729217529297,0
23.953096389770508,0
24.663328170776367,0
22.401811599731445,0
18.76077651977539,0
23.857410430908203,0
22.502042770385742,0
22.735702514648438,0
23.426166534423828,0
20.807283401489258,0
24.666263580322266,0
20.00243377685547,0
25.566431045532227,0
23.81055450439453,0
23.081016540527344,0
23.38686752319336,0
22.638240814208984,0
22.705707550048828,0
24.331130981445312,0
21.936946868896484,0
22.80211639404297,0
22.69957160949707,0
24.0455265045166,0
24.917016983032227,0
23.88865852355957,0
21.70819854736328,0
24.010417938232422,0
23.022119522094727,0
23.848005294799805,0
22.703826904296875,0
23.388381958007812,0
21.716259002685547,0
22.339981079101562,0
22.404373168945312,0
22.908470153808594,0
24.221830368041992,0
22.162841796875,0
23.021488189697266,0
23.29730224609375,0
22.080171585083008,0
24.602266311645508,0
23.559715270996094,0
20.13080406188965,0
22.287960052490234,0
21.988662719726562,0
23.121356964111328,0
24.235546112060547,0
23.23349952697754,0
24.288488388061523,0
21.606609344482422,0
23.75319480895996,0
23.485441207885742,0
24.33144760131836,0
24.631053924560547,0
21.553668975830078,0
22.475627899169922,0
24.989999771118164,0
24.08857536315918,0
22.93105697631836,0
21.389217376708984,0
21.156177520751953,0
24.989999771118164,0
23.086637496948242,0
23.664508819580078,0
21.498361587524414,0
22.563262939453125,0
22.585479736328125,0
22.46735191345215,0
25.811304092407227,0
23.44521141052246,0
21.277912139892578,0
23.832290649414062,0
22.03383445739746,0
23.482168197631836,0
21.07853126525879,0
24.279979705810547,0
21.867116928100586,0
22.721288681030273,0
22.31899642944336,0
22.233701705932617,0
24.539709091186523,0
24.497024536132812,0
20.810686111450195,0
25.752689361572266,0
23.003576278686523,0
23.819089889526367,0
23.39080047607422,0
22.318523406982422,0
24.989999771118164,0
20.856264114379883,0
22.71364402770996,0
24.521076202392578,0
23.788591384887695,0
23.72035026550293,0
24.24495506286621,0
22.74454689025879,0
23.26078987121582,0
24.69253158569336,0
20.073673248291016,0
23.344196319580078,0
21.94455337524414,0
22.888917922973633,0
23.443965911865234,0
22.360687255859375,0
22.070026397705078,0
19.71246337890625,0
23.56137466430664,0
24.989999771118164,0
24.288345336914062,0
24.87615394592285,0
22.439876556396484,0
21.473037719726562,0
23.88358497619629,0
22.488967895507812,0
21.773183822631836,0
21.49419593811035,0
22.642436981201172,0
23.329418182373047,0
21.154701232910156,0
22.20604133605957,0
21.207551956176758,0
24.28560447692871,0
20.145427703857422,0
20.749570846557617,0
22.92123794555664,0
24.54953956604004,0
22.215797424316406,0
24.441810607910156,0
24.989999771118164,0
21.319711685180664,0
24.511062622070312,0
22.462404251098633,0
22.358230590820312,0
19.75429344177246,0
19.877790451049805,0
24.989999771118164,0
21.890966415405273,0
22.38896942138672,0
22.901004791259766,0
20.93856430053711,0
24.989999771118164,0
24.989999771118164,0
21.905601501464844,0
24.989999771118164,0
24.482372283935547,0
24.34161376953125,0
22.033658981323242,0
24.485614776611328,0
22.80348014831543,0
21.452533721923828,0
20.03887939453125,0
20.878480911254883,0
22.632671356201172,0
24.117895126342773,0
24.596845626831055,0
23.70262336730957,0
23.817415237426758,0
23.690807342529297,0
23.636009216308594,0
24.251527786254883,0
19.788089752197266,0
22.165327072143555,0
22.922887802124023,0
23.092458724975586,0
23.08432960510254,0
24.378931045532227,0
21.168901443481445,0
23.11456298828125,0
23.455060958862305,0
23.535762786865234,0
23.004894256591797,0
24.664581298828125,0
23.87906265258789,0
23.298254013061523,0
23.497093200683594,0
21.77210235595703,0
22.436983108520508,0
21.756778717041016,0
24.288637161254883,0
23.52050018310547,0
19.802000045776367,0
21.9097957611084,0
22.444555282592773,0
22.706153869628906,0
23.859111785888672,0
24.634305953979492,0
24.989999771118164,0
23.049936294555664,0
23.971208572387695,0
20.864469528198242,0
24.5523738861084,0
21.55460548400879,0
21.703142166137695,0
23.82935333251953,0
24.989999771118164,0
23.883203506469727,0
23.83966636657715,0
23.033418655395508,0
24.169780731201172,0
23.354827880859375,0
24.989999771118164,0
22.683563232421875,0
21.212289810180664,0
22.352645874023438,0
23.3636417388916,0
24.76316261291504,0
20.636959075927734,0
23.238330841064453,0
22.477224349975586,0
22.46210289001465,0
23.780916213989258,0
22.856515884399414,0
22.38237190246582,0
23.730043411254883,0
23.328826904296875,0
24.989999771118164,0
21.848663330078125,0
22.426162719726562,0
21.44516372680664,0
23.838729858398438,0
23.83299446105957,0
23.924877166748047,0
23.82478141784668,0
22.1174259185791,0
22.98779296875,0
23.632471084594727,0
22.34349822998047,0
24.989999771118164,0
21.83635139465332,0
21.32339096069336,0
22.71830940246582,0
23.673309326171875,0
22.923290252685547,0
23.790800094604492,0
24.45750617980957,0
24.157939910888672,0
23.96630859375,0
19.6411075592041,0
22.783111572265625,0
24.6828556060791,0
23.796072006225586,0
22.956613540649414,0
20.86136245727539,0
22.210203170776367,0
24.367332458496094,0
24.231313705444336,0
22.55339813232422,0
24.960662841796875,0
23.251440048217773,0
24.209123611450195,0
24.375423431396484,0
22.29481315612793,0
21.538982391357422,0
24.435531616210938,0
22.8781795501709,0
24.806795120239258,0
23.11578941345215,0
23.230844497680664,0
22.18515396118164,0
21.228403091430664,0
22.45581817626953,0
22.556827545166016,0
23.53443145751953,0
24.554393768310547,0
22.773357391357422,0
23.545434951782227,0
24.93161964416504,0
23.329282760620117,0
23.052093505859375,0
20.897785186767578,0
24.989999771118164,0
23.99802017211914,0
23.672163009643555,0
22.3374080657959,0
21.723567962646484,0
24.92040252685547,0
24.29123878479004,0
22.346370697021484,0
24.684629440307617,0
24.756216049194336,0
20.002012252807617,0
21.73892593383789,0
22.935699462890625,0
22.515850067138672,0
24.008228302001953,0
23.751178741455078,0
22.850032806396484,0
22.673498153686523,0
24.5935115814209,0
23.032514572143555,0
24.548486709594727,0
19.965444564819336,0
24.989999771118164,0
23.251909255981445,0
22.473604202270508,0
23.20926284790039,0
20.79730224609375,0
21.514745712280273,0
23.898469924926758,0
24.735458374023438,0
23.185928344726562,0
21.67715835571289,0
20.434982299804688,0
24.65318489074707,0
21.699567794799805,0
24.03512191772461,0
23.2073917388916,0
23.007543563842773,0
22.393165588378906,0
24.46221160888672,0
22.511289596557617,0
24.68203353881836,0
24.25295639038086,0
23.81999969482422,0
22.456520080566406,0
22.399662017822266,0
23.87107276916504,0
19.424402236938477,0
24.12316131591797,0
24.51399803161621,0
21.96588706970215,0
23.44899559020996,0
23.724533081054688,0
23.815942764282227,0
22.890504837036133,0
21.334749221801758,0
22.39348030090332,0
24.14063835144043,0
24.419116973876953,0
23.023202896118164,0
23.99703025817871,0
22.947532653808594,0
21.659757614135742,0
22.053110122680664,0
22.967533111572266,0
24.251529693603516,0
23.465274810791016,0
21.243940353393555,0
21.571687698364258,0
24.989999771118164,0
24.010692596435547,0
23.167095184326172,0
21.63313865661621,0
20.33368682861328,0
22.534643173217773,0
23.49247932434082,0
22.179790496826172,0
24.497407913208008,0
21.855527877807617,0
22.722209930419922,0
24.989999771118164,0
24.63455581665039,0
23.043025970458984,0
23.4951171875,0
20.739120483398438,0
23.206390380859375,0
22.658842086791992,0
21.788490295410156,0
22.63132667541504,0
22.49014663696289,0
24.002758026123047,0
21.941373825073242,0
23.517240524291992,0
23.767444610595703,0
24.467470169067383,0
22.440658569335938,0
24.773839950561523,0
23.82870864868164,0
24.46870994567871,0
22.805618286132812,0
24.034542083740234,0
22.9117374420166,0
22.335927963256836,0
24.08139419555664,0
21.567136764526367,0
24.032814025878906,0
23.59737205505371,0
24.989999771118164,0
22.504653930664062,0
23.71971321105957,0
24.556785583496094,0
22.66727066040039,0
23.502864837646484,0
20.974517822265625,0
24.101343154907227,0
21.80113410949707,0
24.648557662963867,0
23.8008975982666,0
24.641462326049805,0
21.30680274963379,0
22.884899139404297,0
24.241607666015625,0
22.230703353881836,0
24.235517501831055,0
24.82039451599121,0
24.469745635986328,0
24.13779067993164,0
23.826284408569336,0
23.629892349243164,0
25.246204376220703,0
20.88658332824707,0
22.85091209411621,0
21.758975982666016,0
23.65316390991211,0
22.413681030273438,0
19.26607894897461,0
20.600238800048828,0
24.168132781982422,0
